#     1:pT [GeV]	2:ur	3:Keq 1	4:Keq 2	5:Kshear 1	6:Kshear 2	7:Kshear 3	8:Kshear 4	9:Kbulk 1	10:Kbulk 2
    4.62241e-01	    0.00000e+00	    1.46394e-01	    7.11213e-18	   -1.59132e-03	   -5.61820e-19	    3.74673e-18	   -1.36942e-18	   -9.29065e-02	   -4.12708e-18
    4.78022e-01	    0.00000e+00	    1.32797e-01	    4.97731e-18	   -2.13496e-03	   -1.04347e-18	    3.74673e-18	   -1.49859e-18	   -8.69535e-02	   -3.66926e-18
    4.94000e-01	    0.00000e+00	    1.20274e-01	    5.34545e-18	   -2.59767e-03	   -8.24812e-19	    1.36245e-18	   -1.47965e-18	   -8.12055e-02	   -4.37364e-18
    5.10184e-01	    0.00000e+00	    1.08756e-01	    2.97765e-18	   -2.98499e-03	   -9.87146e-19	    3.40612e-18	   -1.29038e-18	   -7.56724e-02	   -3.28505e-18
    5.26582e-01	    0.00000e+00	    9.81758e-02	    3.70547e-18	   -3.30240e-03	   -8.87805e-19	    2.04367e-18	   -1.08407e-18	   -7.03617e-02	   -3.37806e-18
    5.43205e-01	    0.00000e+00	    8.84707e-02	    3.67307e-18	   -3.55528e-03	   -9.63959e-19	    0.00000e+00	   -1.32735e-18	   -6.52788e-02	   -2.79635e-18
    5.60063e-01	    0.00000e+00	    7.95808e-02	    4.52989e-18	   -3.74889e-03	   -9.03393e-19	    1.87337e-18	   -1.13088e-18	   -6.04272e-02	   -3.13648e-18
    5.77167e-01	    0.00000e+00	    7.14498e-02	    4.10135e-18	   -3.88835e-03	   -8.81198e-19	    5.10918e-19	   -1.23084e-18	   -5.58086e-02	   -1.73494e-18
    5.94528e-01	    0.00000e+00	    6.40245e-02	    2.54963e-18	   -3.97863e-03	   -5.54726e-19	    3.40612e-18	   -1.25101e-18	   -5.14233e-02	   -2.95312e-18
    6.12158e-01	    0.00000e+00	    5.72543e-02	    2.88439e-18	   -4.02457e-03	   -6.86134e-19	    6.81224e-19	   -1.10636e-18	   -4.72701e-02	   -1.60148e-18
    6.30069e-01	    0.00000e+00	    5.10919e-02	    3.02241e-18	   -4.03076e-03	   -1.02727e-18	    2.55459e-18	   -1.24417e-18	   -4.33469e-02	   -1.94604e-18
    6.48274e-01	    0.00000e+00	    4.54927e-02	    1.71680e-18	   -4.00167e-03	   -8.04169e-19	    1.87337e-18	   -1.08246e-18	   -3.96504e-02	   -1.31102e-18
    6.66787e-01	    0.00000e+00	    4.04144e-02	    1.59603e-18	   -3.94155e-03	   -7.87352e-19	    1.87337e-18	   -1.09454e-18	   -3.61765e-02	   -1.30443e-18
    6.85622e-01	    0.00000e+00	    3.58174e-02	    1.09358e-18	   -3.85443e-03	   -8.17243e-19	    5.10918e-19	   -1.11155e-18	   -3.29201e-02	   -1.40514e-18
    7.04794e-01	    0.00000e+00	    3.16644e-02	    1.61052e-18	   -3.74418e-03	   -3.44970e-19	    1.36245e-18	   -6.52432e-19	   -2.98757e-02	   -1.45199e-18
    7.24318e-01	    0.00000e+00	    2.79206e-02	    1.39993e-18	   -3.61440e-03	   -6.74492e-19	    1.87337e-18	   -9.46928e-19	   -2.70372e-02	   -1.34600e-18
    7.44211e-01	    0.00000e+00	    2.45528e-02	    1.24941e-18	   -3.46849e-03	   -5.34328e-19	    1.53275e-18	   -7.82282e-19	   -2.43976e-02	   -9.25063e-19
    7.64491e-01	    0.00000e+00	    2.15303e-02	    1.21370e-18	   -3.30963e-03	   -5.92099e-19	    1.70306e-19	   -8.22560e-19	   -2.19500e-02	   -1.03407e-18
    7.85175e-01	    0.00000e+00	    1.88244e-02	    1.02474e-18	   -3.14079e-03	   -5.15742e-19	    5.10918e-19	   -6.78550e-19	   -1.96868e-02	   -9.93289e-19
    8.06284e-01	    0.00000e+00	    1.64079e-02	    6.75030e-19	   -2.96470e-03	   -5.23095e-19	    7.66377e-19	   -5.84442e-19	   -1.76004e-02	   -7.12644e-19
    8.27837e-01	    0.00000e+00	    1.42556e-02	    7.10949e-19	   -2.78385e-03	   -3.17224e-19	    1.53275e-18	   -5.10058e-19	   -1.56826e-02	   -6.15001e-19
    8.49856e-01	    0.00000e+00	    1.23439e-02	    5.66158e-19	   -2.60055e-03	   -3.99662e-19	    5.96071e-19	   -5.28038e-19	   -1.39255e-02	   -6.46685e-19
    8.72365e-01	    0.00000e+00	    1.06510e-02	    6.10747e-19	   -2.41683e-03	   -3.50860e-19	    4.25765e-19	   -5.13851e-19	   -1.23206e-02	   -4.13002e-19
    8.95387e-01	    0.00000e+00	    9.15631e-03	    4.12811e-19	   -2.23457e-03	   -3.57775e-19	    9.36683e-19	   -5.30351e-19	   -1.08597e-02	   -5.60507e-19
