#     1:pT [GeV]	2:ur	3:Keq 1	4:Keq 2	5:Kshear 1	6:Kshear 2	7:Kshear 3	8:Kshear 4	9:Kbulk 1	10:Kbulk 2
    4.62241e-01	    0.00000e+00	    5.93991e-01	    1.68151e-17	   -2.69280e-03	   -3.38989e-18	    1.36245e-17	   -5.85718e-18	   -3.55432e-02	   -3.90460e-18
    4.78022e-01	    0.00000e+00	    5.38472e-01	    1.55081e-17	   -5.57442e-03	   -3.19091e-18	    6.81224e-18	   -5.63177e-18	   -4.28515e-02	   -5.06770e-18
    4.94000e-01	    0.00000e+00	    4.87470e-01	    1.29626e-17	   -8.05271e-03	   -3.33028e-18	    6.81224e-18	   -5.27057e-18	   -4.86835e-02	   -5.12559e-18
    5.10184e-01	    0.00000e+00	    4.40674e-01	    1.50574e-17	   -1.01540e-02	   -4.11102e-18	    1.36245e-17	   -5.13377e-18	   -5.31841e-02	   -3.66128e-18
    5.26582e-01	    0.00000e+00	    3.97790e-01	    1.04768e-17	   -1.19052e-02	   -2.61525e-18	    2.72490e-18	   -4.06596e-18	   -5.64927e-02	   -5.01032e-18
    5.43205e-01	    0.00000e+00	    3.58540e-01	    1.24854e-17	   -1.33335e-02	   -2.57123e-18	   -1.36245e-18	   -4.47508e-18	   -5.87429e-02	   -3.34743e-18
    5.60063e-01	    0.00000e+00	    3.22663e-01	    1.14342e-17	   -1.44659e-02	   -3.02794e-18	    1.08996e-17	   -4.58321e-18	   -6.00613e-02	   -3.00405e-18
    5.77167e-01	    0.00000e+00	    2.89909e-01	    8.98059e-18	   -1.53291e-02	   -2.83787e-18	    8.17469e-18	   -3.86994e-18	   -6.05673e-02	   -5.46103e-18
    5.94528e-01	    0.00000e+00	    2.60049e-01	    6.96264e-18	   -1.59485e-02	   -2.63373e-18	    1.22620e-17	   -4.36715e-18	   -6.03720e-02	   -5.07291e-18
    6.12158e-01	    0.00000e+00	    2.32861e-01	    9.04007e-18	   -1.63493e-02	   -2.67676e-18	    8.17469e-18	   -3.13611e-18	   -5.95782e-02	   -3.33856e-18
    6.30069e-01	    0.00000e+00	    2.08142e-01	    7.96581e-18	   -1.65548e-02	   -2.79607e-18	    4.08735e-18	   -3.87194e-18	   -5.82810e-02	   -3.42429e-18
    6.48274e-01	    0.00000e+00	    1.85700e-01	    8.83892e-18	   -1.65877e-02	   -3.16440e-18	    4.08735e-18	   -3.98308e-18	   -5.65670e-02	   -3.07018e-18
    6.66787e-01	    0.00000e+00	    1.65357e-01	    7.10963e-18	   -1.64691e-02	   -3.03828e-18	    4.76857e-18	   -3.37830e-18	   -5.45152e-02	   -3.45418e-18
    6.85622e-01	    0.00000e+00	    1.46944e-01	    5.56911e-18	   -1.62191e-02	   -2.42382e-18	    1.08996e-17	   -3.32357e-18	   -5.21964e-02	   -2.42967e-18
    7.04794e-01	    0.00000e+00	    1.30306e-01	    4.14506e-18	   -1.58564e-02	   -1.90598e-18	    6.81224e-18	   -1.92133e-18	   -4.96745e-02	   -2.74584e-18
    7.24318e-01	    0.00000e+00	    1.15298e-01	    5.24357e-18	   -1.53981e-02	   -2.42590e-18	    4.08735e-18	   -2.91297e-18	   -4.70064e-02	   -2.71386e-18
    7.44211e-01	    0.00000e+00	    1.01783e-01	    4.37331e-18	   -1.48606e-02	   -1.73555e-18	    6.81224e-19	   -2.62942e-18	   -4.42422e-02	   -2.70579e-18
    7.64491e-01	    0.00000e+00	    8.96368e-02	    2.79139e-18	   -1.42586e-02	   -2.09929e-18	    3.40612e-18	   -2.36322e-18	   -4.14259e-02	   -1.85449e-18
    7.85175e-01	    0.00000e+00	    7.87411e-02	    3.62281e-18	   -1.36058e-02	   -1.49259e-18	    3.40612e-18	   -2.17881e-18	   -3.85959e-02	   -1.79951e-18
