#     1:pT [GeV]	2:ur	3:Keq 1	4:Keq 2	5:Kshear 1	6:Kshear 2	7:Kshear 3	8:Kshear 4	9:Kbulk 1	10:Kbulk 2
    8.27837e-01	    0.00000e+00	    1.76124e-02	    6.89588e-19	   -3.10559e-03	   -3.39635e-19	    2.89520e-18	   -6.89226e-19	    3.01940e-03	    4.22332e-20
    8.49856e-01	    0.00000e+00	    1.59355e-02	    5.83213e-19	   -3.11653e-03	   -4.26218e-19	    8.51530e-19	   -4.83779e-19	    2.21809e-03	    2.53421e-20
    8.72365e-01	    0.00000e+00	    1.43670e-02	    4.01125e-19	   -3.09863e-03	   -4.13674e-19	    2.21398e-18	   -4.86308e-19	    1.52410e-03	    1.93158e-20
    8.95387e-01	    0.00000e+00	    1.29051e-02	    3.09876e-19	   -3.05453e-03	   -3.42758e-19	    1.02184e-18	   -4.22371e-19	    9.30303e-04	    2.23823e-21
    9.18948e-01	    0.00000e+00	    1.15473e-02	    3.69668e-19	   -2.98697e-03	   -3.48789e-19	    8.51530e-19	   -5.13622e-19	    4.29327e-04	   -8.94031e-21
    9.43076e-01	    0.00000e+00	    1.02910e-02	    2.99201e-19	   -2.89869e-03	   -2.48061e-19	    6.81224e-19	   -4.83706e-19	    1.36975e-05	   -2.98915e-20
    9.67799e-01	    0.00000e+00	    9.13295e-03	    2.11249e-19	   -2.79247e-03	   -3.24856e-19	    1.36245e-18	   -4.14464e-19	   -3.24109e-04	   -2.82349e-20
    9.93148e-01	    0.00000e+00	    8.06981e-03	    3.52063e-19	   -2.67105e-03	   -3.60610e-19	    1.02184e-18	   -3.54787e-19	   -5.91588e-04	   -3.27894e-20
    1.01916e+00	    0.00000e+00	    7.09788e-03	    2.32029e-19	   -2.53715e-03	   -2.21108e-19	    9.36683e-19	   -3.45748e-19	   -7.96129e-04	   -4.52873e-20
    1.04586e+00	    0.00000e+00	    6.21319e-03	    1.74713e-19	   -2.39342e-03	   -2.54659e-19	    9.36683e-19	   -3.33864e-19	   -9.44970e-04	   -5.30972e-20
    1.07329e+00	    0.00000e+00	    5.41157e-03	    2.37427e-19	   -2.24238e-03	   -1.66506e-19	    2.55459e-19	   -3.07748e-19	   -1.04512e-03	   -4.12779e-20
