#     1:pT [GeV]	2:ur	3:Keq 1	4:Keq 2	5:Kshear 1	6:Kshear 2	7:Kshear 3	8:Kshear 4	9:Kbulk 1	10:Kbulk 2
    5.10184e-01	    1.68043e+00	    1.38348e-02	    8.66977e-03	   -1.15724e-03	   -5.84177e-04	   -1.43073e-03	   -7.63205e-04	    5.43424e-04	    7.39913e-04
    5.26582e-01	    1.68043e+00	    1.41490e-02	    9.03581e-03	   -1.05135e-03	   -5.35740e-04	   -1.32359e-03	   -7.17831e-04	    7.29738e-04	    8.71726e-04
    5.43205e-01	    1.68043e+00	    1.44465e-02	    9.39308e-03	   -9.43976e-04	   -4.83695e-04	   -1.21440e-03	   -6.68353e-04	    9.12463e-04	    1.00455e-03
    5.60063e-01	    1.68043e+00	    1.47260e-02	    9.74005e-03	   -8.35567e-04	   -4.28401e-04	   -1.10363e-03	   -6.15116e-04	    1.09029e-03	    1.13716e-03
    5.77167e-01	    1.68043e+00	    1.49866e-02	    1.00752e-02	   -7.26583e-04	   -3.70236e-04	   -9.91744e-04	   -5.58489e-04	    1.26193e-03	    1.26832e-03
    5.94528e-01	    1.68043e+00	    1.52270e-02	    1.03972e-02	   -6.17487e-04	   -3.09595e-04	   -8.79205e-04	   -4.98858e-04	    1.42614e-03	    1.39678e-03
    6.12158e-01	    1.68043e+00	    1.54465e-02	    1.07046e-02	   -5.08742e-04	   -2.46890e-04	   -7.66491e-04	   -4.36628e-04	    1.58171e-03	    1.52130e-03
    6.30069e-01	    1.68043e+00	    1.56440e-02	    1.09960e-02	   -4.00806e-04	   -1.82538e-04	   -6.54073e-04	   -3.72214e-04	    1.72750e-03	    1.64065e-03
    6.48274e-01	    1.68043e+00	    1.58187e-02	    1.12702e-02	   -2.94130e-04	   -1.16968e-04	   -5.42418e-04	   -3.06046e-04	    1.86242e-03	    1.75364e-03
    6.66787e-01	    1.68043e+00	    1.59700e-02	    1.15260e-02	   -1.89162e-04	   -5.06106e-05	   -4.31990e-04	   -2.38557e-04	    1.98547e-03	    1.85913e-03
    6.85622e-01	    1.68043e+00	    1.60970e-02	    1.17623e-02	   -8.63352e-05	    1.60993e-05	   -3.23244e-04	   -1.70188e-04	    2.09573e-03	    1.95603e-03
    7.04794e-01	    1.68043e+00	    1.61993e-02	    1.19780e-02	    1.39261e-05	    8.27294e-05	   -2.16623e-04	   -1.01380e-04	    2.19238e-03	    2.04331e-03
    7.24318e-01	    1.68043e+00	    1.62762e-02	    1.21722e-02	    1.11213e-04	    1.48851e-04	   -1.12560e-04	   -3.25723e-05	    2.27469e-03	    2.12003e-03
    7.44211e-01	    1.68043e+00	    1.63274e-02	    1.23439e-02	    2.05131e-04	    2.14040e-04	   -1.14735e-05	    3.57976e-05	    2.34205e-03	    2.18533e-03
    7.64491e-01	    1.68043e+00	    1.63525e-02	    1.24924e-02	    2.95306e-04	    2.77882e-04	    8.62339e-05	    1.03299e-04	    2.39395e-03	    2.23845e-03
    7.85175e-01	    1.68043e+00	    1.63512e-02	    1.26170e-02	    3.81378e-04	    3.39974e-04	    1.80178e-04	    1.69511e-04	    2.43000e-03	    2.27874e-03
    8.06284e-01	    1.68043e+00	    1.63233e-02	    1.27170e-02	    4.63011e-04	    3.99925e-04	    2.69992e-04	    2.34021e-04	    2.44994e-03	    2.30564e-03
    8.27837e-01	    1.68043e+00	    1.62696e-02	    1.27927e-02	    5.39891e-04	    4.57359e-04	    3.55332e-04	    2.96431e-04	    2.45412e-03	    2.31915e-03
    8.49856e-01	    1.68043e+00	    1.61875e-02	    1.28413e-02	    6.11725e-04	    5.11918e-04	    4.35875e-04	    3.56360e-04	    2.44107e-03	    2.31771e-03
    8.72365e-01	    1.68043e+00	    1.60797e-02	    1.28649e-02	    6.78247e-04	    5.63263e-04	    5.11321e-04	    4.13441e-04	    2.41237e-03	    2.30240e-03
    8.95387e-01	    1.68043e+00	    1.59453e-02	    1.28624e-02	    7.39215e-04	    6.11075e-04	    5.81396e-04	    4.67327e-04	    2.36778e-03	    2.27276e-03
    9.18948e-01	    1.68043e+00	    1.57847e-02	    1.28337e-02	    7.94416e-04	    6.55060e-04	    6.45853e-04	    5.17696e-04	    2.30768e-03	    2.22887e-03
    9.43076e-01	    1.68043e+00	    1.55982e-02	    1.27787e-02	    8.43664e-04	    6.94947e-04	    7.04470e-04	    5.64243e-04	    2.23258e-03	    2.17095e-03
    9.67799e-01	    1.68043e+00	    1.53861e-02	    1.26975e-02	    8.86802e-04	    7.30492e-04	    7.57057e-04	    6.06693e-04	    2.14311e-03	    2.09936e-03
    9.93148e-01	    1.68043e+00	    1.51491e-02	    1.25903e-02	    9.23706e-04	    7.61478e-04	    8.03452e-04	    6.44795e-04	    2.04003e-03	    2.01458e-03
    1.01916e+00	    1.68043e+00	    1.48876e-02	    1.24573e-02	    9.54282e-04	    7.87719e-04	    8.43526e-04	    6.78329e-04	    1.92420e-03	    1.91723e-03
    1.04586e+00	    1.68043e+00	    1.46024e-02	    1.22990e-02	    9.78469e-04	    8.09058e-04	    8.77180e-04	    7.07101e-04	    1.79663e-03	    1.80805e-03
    1.07329e+00	    1.68043e+00	    1.42942e-02	    1.21158e-02	    9.96239e-04	    8.25372e-04	    9.04352e-04	    7.30952e-04	    1.65839e-03	    1.68791e-03
    1.10150e+00	    1.68043e+00	    1.39639e-02	    1.19082e-02	    1.00760e-03	    8.36573e-04	    9.25012e-04	    7.49754e-04	    1.51068e-03	    1.55778e-03
    1.13052e+00	    1.68043e+00	    1.36125e-02	    1.16771e-02	    1.01259e-03	    8.42604e-04	    9.39167e-04	    7.63416e-04	    1.35480e-03	    1.41876e-03
    1.16041e+00	    1.68043e+00	    1.32409e-02	    1.14232e-02	    1.01130e-03	    8.43449e-04	    9.46861e-04	    7.71881e-04	    1.19210e-03	    1.27202e-03
    1.19120e+00	    1.68043e+00	    1.28503e-02	    1.11473e-02	    1.00385e-03	    8.39126e-04	    9.48177e-04	    7.75130e-04	    1.02404e-03	    1.11887e-03
    1.22295e+00	    1.68043e+00	    1.24419e-02	    1.08506e-02	    9.90375e-04	    8.29694e-04	    9.43234e-04	    7.73183e-04	    8.52107e-04	    9.60666e-04
    1.25573e+00	    1.68043e+00	    1.20171e-02	    1.05341e-02	    9.71087e-04	    8.15251e-04	    9.32195e-04	    7.66100e-04	    6.77860e-04	    7.98832e-04
    1.28959e+00	    1.68043e+00	    1.15772e-02	    1.01991e-02	    9.46215e-04	    7.95935e-04	    9.15258e-04	    7.53982e-04	    5.02888e-04	    6.34866e-04
    1.32459e+00	    1.68043e+00	    1.11237e-02	    9.84677e-03	    9.16035e-04	    7.71926e-04	    8.92668e-04	    7.36970e-04	    3.28802e-04	    4.70303e-04
    1.36082e+00	    1.68043e+00	    1.06581e-02	    9.47868e-03	    8.80860e-04	    7.43447e-04	    8.64708e-04	    7.15251e-04	    1.57224e-04	    3.06705e-04
    1.39834e+00	    1.68043e+00	    1.01822e-02	    9.09632e-03	    8.41045e-04	    7.10759e-04	    8.31703e-04	    6.89053e-04	   -1.02355e-05	    1.45650e-04
    1.43724e+00	    1.68043e+00	    9.69762e-03	    8.70129e-03	    7.96984e-04	    6.74169e-04	    7.94020e-04	    6.58647e-04	   -1.71988e-04	   -1.12884e-05
    1.47762e+00	    1.68043e+00	    9.20616e-03	    8.29533e-03	    7.49111e-04	    6.34023e-04	    7.52069e-04	    6.24350e-04	   -3.26490e-04	   -1.62562e-04
    1.51957e+00	    1.68043e+00	    8.70971e-03	    7.88022e-03	    6.97898e-04	    5.90712e-04	    7.06299e-04	    5.86520e-04	   -4.72256e-04	   -3.06661e-04
    1.56319e+00	    1.68043e+00	    8.21022e-03	    7.45785e-03	    6.43853e-04	    5.44662e-04	    6.57199e-04	    5.45556e-04	   -6.07882e-04	   -4.42137e-04
    1.60862e+00	    1.68043e+00	    7.70966e-03	    7.03018e-03	    5.87520e-04	    4.96340e-04	    6.05295e-04	    5.01902e-04	   -7.32062e-04	   -5.67622e-04
    1.65598e+00	    1.68043e+00	    7.21010e-03	    6.59924e-03	    5.29474e-04	    4.46250e-04	    5.51151e-04	    4.56039e-04	   -8.43610e-04	   -6.81855e-04
    1.70541e+00	    1.68043e+00	    6.71362e-03	    6.16711e-03	    4.70320e-04	    3.94926e-04	    4.95361e-04	    4.08482e-04	   -9.41478e-04	   -7.83691e-04
    1.75707e+00	    1.68043e+00	    6.22233e-03	    5.73593e-03	    4.10686e-04	    3.42933e-04	    4.38547e-04	    3.59781e-04	   -1.02478e-03	   -8.72139e-04
    1.81113e+00	    1.68043e+00	    5.73837e-03	    5.30787e-03	    3.51220e-04	    2.90858e-04	    3.81357e-04	    3.10515e-04	   -1.09280e-03	   -9.46369e-04
    1.86778e+00	    1.68043e+00	    5.26389e-03	    4.88512e-03	    2.92582e-04	    2.39310e-04	    3.24456e-04	    2.61283e-04	   -1.14504e-03	   -1.00574e-03
    1.92723e+00	    1.68043e+00	    4.80100e-03	    4.46988e-03	    2.35438e-04	    1.88903e-04	    2.68516e-04	    2.12704e-04	   -1.18120e-03	   -1.04982e-03
    1.98972e+00	    1.68043e+00	    4.35179e-03	    4.06431e-03	    1.80451e-04	    1.40259e-04	    2.14214e-04	    1.65398e-04	   -1.20123e-03	   -1.07841e-03
    2.05551e+00	    1.68043e+00	    3.91831e-03	    3.67056e-03	    1.28267e-04	    9.39890e-05	    1.62217e-04	    1.19989e-04	   -1.20530e-03	   -1.09153e-03
    2.12489e+00	    1.68043e+00	    3.50250e-03	    3.29071e-03	    7.95089e-05	    5.06854e-05	    1.13173e-04	    7.70847e-05	   -1.19386e-03	   -1.08949e-03
    2.19820e+00	    1.68043e+00	    3.10622e-03	    2.92674e-03	    3.47583e-05	    1.09088e-05	    6.76932e-05	    3.72675e-05	   -1.16762e-03	   -1.07283e-03
    2.27578e+00	    1.68043e+00	    2.73118e-03	    2.58053e-03	   -5.45587e-06	   -2.48266e-05	    2.63451e-05	    1.08012e-06	   -1.12756e-03	   -1.04239e-03
    2.35807e+00	    1.68043e+00	    2.37894e-03	    2.25379e-03	   -4.06757e-05	   -5.60695e-05	   -1.03716e-05	   -3.09926e-05	   -1.07493e-03	   -9.99260e-04
    2.44554e+00	    1.68043e+00	    2.05085e-03	    1.94806e-03	   -7.05296e-05	   -8.24471e-05	   -4.20378e-05	   -5.85380e-05	   -1.01121e-03	   -9.44802e-04
    2.53871e+00	    1.68043e+00	    1.74802e-03	    1.66465e-03	   -9.47516e-05	   -1.03684e-04	   -6.83333e-05	   -8.12344e-05	   -9.38133e-04	   -8.80617e-04
    2.63821e+00	    1.68043e+00	    1.47131e-03	    1.40461e-03	   -1.13196e-04	   -1.19620e-04	   -8.90572e-05	   -9.88699e-05	   -8.57633e-04	   -8.08525e-04
    2.74473e+00	    1.68043e+00	    1.22127e-03	    1.16871e-03	   -1.25858e-04	   -1.30221e-04	   -1.04141e-04	   -1.11358e-04	   -7.71810e-04	   -7.30530e-04
    2.85909e+00	    1.68043e+00	    9.98114e-04	    9.57393e-04	   -1.32880e-04	   -1.35603e-04	   -1.13668e-04	   -1.18754e-04	   -6.82879e-04	   -6.48768e-04
    2.98223e+00	    1.68043e+00	    8.01694e-04	    7.70736e-04	   -1.34568e-04	   -1.36033e-04	   -1.17880e-04	   -1.21265e-04	   -5.93107e-04	   -5.65450e-04
    3.11524e+00	    1.68043e+00	    6.31488e-04	    6.08445e-04	   -1.31394e-04	   -1.31938e-04	   -1.17186e-04	   -1.19260e-04	   -5.04746e-04	   -4.82788e-04
    3.25941e+00	    1.68043e+00	    4.86580e-04	    4.69832e-04	   -1.23988e-04	   -1.23904e-04	   -1.12159e-04	   -1.13266e-04	   -4.19942e-04	   -4.02914e-04
    3.41626e+00	    1.68043e+00	    3.65663e-04	    3.53814e-04	   -1.13129e-04	   -1.12659e-04	   -1.03522e-04	   -1.03956e-04	   -3.40650e-04	   -3.27791e-04
    3.58761e+00	    1.68043e+00	    2.67056e-04	    2.58927e-04	   -9.97140e-05	   -9.90487e-05	   -9.21286e-05	   -9.21300e-05	   -2.68543e-04	   -2.59118e-04

    6.46257e-03	    1.81113e+00	    2.05362e-03	    1.05329e-06	   -1.83035e-03	   -6.06897e-07	   -1.91344e-03	   -6.44413e-07	   -1.73084e-03	   -6.15452e-07
    1.93899e-02	    1.81113e+00	    2.07271e-03	    9.49735e-06	   -1.83356e-03	   -5.45114e-06	   -1.91714e-03	   -5.78884e-06	   -1.73489e-03	   -5.52542e-06
    3.23237e-02	    1.81113e+00	    2.11086e-03	    2.64803e-05	   -1.83992e-03	   -1.50820e-05	   -1.92444e-03	   -1.60204e-05	   -1.74285e-03	   -1.52730e-05
    4.52683e-02	    1.81113e+00	    2.16801e-03	    5.21891e-05	   -1.84927e-03	   -2.93851e-05	   -1.93520e-03	   -3.12254e-05	   -1.75447e-03	   -2.97140e-05
    5.82280e-02	    1.81113e+00	    2.24411e-03	    8.68963e-05	   -1.86138e-03	   -4.81907e-05	   -1.94918e-03	   -5.12346e-05	   -1.76935e-03	   -4.86318e-05
