#     1:pT [GeV]	2:ur	3:Keq 1	4:Keq 2	5:Kshear 1	6:Kshear 2	7:Kshear 3	8:Kshear 4	9:Kbulk 1	10:Kbulk 2
    1.39834e+00	    0.00000e+00	    2.46561e-04	    9.01327e-21	   -1.87414e-04	   -1.90236e-20	   -3.04573e-12	   -2.43318e-20	   -3.41620e-04	   -2.09413e-20
    1.43724e+00	    0.00000e+00	    1.91110e-04	    6.91819e-21	   -1.54998e-04	   -2.44417e-20	   -6.79898e-14	   -2.54469e-20	   -2.75775e-04	   -8.47838e-21
    1.47762e+00	    0.00000e+00	    1.46565e-04	    6.61171e-21	   -1.26853e-04	   -1.63968e-20	    2.12883e-20	   -2.00063e-20	   -2.20210e-04	   -1.02351e-20
    1.51957e+00	    0.00000e+00	    1.11143e-04	    4.35706e-21	   -1.02676e-04	   -1.10332e-20	   -8.67285e-13	   -1.81949e-20	   -1.73829e-04	   -8.93065e-21
    1.56319e+00	    0.00000e+00	    8.32718e-05	    4.22662e-21	   -8.21339e-05	   -7.24639e-21	    5.15939e-12	   -9.16103e-21	   -1.35548e-04	   -7.63707e-21
    1.60862e+00	    0.00000e+00	    6.15914e-05	    2.81896e-21	   -6.48830e-05	   -6.95540e-21	   -6.26944e-12	   -6.37663e-21	   -1.04331e-04	   -5.02523e-21
    1.65598e+00	    0.00000e+00	    4.49313e-05	    1.71204e-21	   -5.05746e-05	   -7.26413e-21	   -2.29509e-13	   -9.19126e-21	   -7.91969e-05	   -4.04207e-21
    1.70541e+00	    0.00000e+00	    3.22957e-05	    1.57752e-21	   -3.88611e-05	   -5.34059e-21	    5.27327e-14	   -4.44631e-21	   -5.92315e-05	   -3.08268e-21
    1.75707e+00	    0.00000e+00	    2.28473e-05	    1.18472e-21	   -2.94066e-05	   -3.28871e-21	   -6.65258e-22	   -4.37303e-21	   -4.36011e-05	   -2.27681e-21
    1.81113e+00	    0.00000e+00	    1.58890e-05	    8.06169e-22	   -2.18892e-05	   -1.95957e-21	   -3.56969e-12	   -2.53451e-21	   -3.15530e-05	   -2.01736e-21
    1.86778e+00	    0.00000e+00	    1.08475e-05	    6.06158e-22	   -1.60069e-05	   -1.26949e-21	    2.32840e-21	   -1.56452e-21	   -2.24184e-05	   -8.08176e-22
    1.92723e+00	    0.00000e+00	    7.25939e-06	    3.84414e-22	   -1.14837e-05	   -9.72022e-22	    2.32840e-21	   -1.44087e-21	   -1.56163e-05	   -8.82929e-22
    1.98972e+00	    0.00000e+00	    4.75423e-06	    2.17712e-22	   -8.06989e-06	   -8.15746e-22	    2.82735e-21	   -9.80606e-22	   -1.06477e-05	   -4.83265e-22
    2.05551e+00	    0.00000e+00	    3.04139e-06	    9.48522e-23	   -5.54506e-06	   -5.88259e-22	    8.31573e-22	   -7.72898e-22	   -7.09350e-06	   -3.17488e-22
    2.12489e+00	    0.00000e+00	    1.89660e-06	    9.37313e-23	   -3.71829e-06	   -3.84837e-22	    0.00000e+00	   -4.84247e-22	   -4.60807e-06	   -2.18267e-22
    2.19820e+00	    0.00000e+00	    1.15026e-06	    4.66768e-23	   -2.42792e-06	   -1.75724e-22	    6.65258e-22	   -1.96509e-22	   -2.91247e-06	   -9.79025e-23
    2.27578e+00	    0.00000e+00	    6.76672e-07	    2.36566e-23	   -1.53984e-06	   -1.72284e-22	    2.07893e-22	   -1.67567e-22	   -1.78634e-06	   -5.62904e-23
    2.35807e+00	    0.00000e+00	    3.85004e-07	    2.06047e-23	   -9.45946e-07	   -1.43967e-22	    1.45525e-22	   -1.36533e-22	   -1.06022e-06	   -5.78611e-23
    2.44554e+00	    0.00000e+00	    2.11159e-07	    1.13842e-23	   -5.61072e-07	   -7.39934e-23	    6.23679e-23	   -6.40623e-23	   -6.06930e-07	   -2.33450e-23
    2.53871e+00	    0.00000e+00	    1.11212e-07	    6.99691e-24	   -3.20140e-07	   -2.70639e-23	    5.19733e-23	   -4.63157e-23	   -3.33864e-07	   -1.09488e-23
    2.63821e+00	    0.00000e+00	    5.60035e-08	    2.37858e-24	   -1.74994e-07	   -1.82204e-23	    5.71706e-23	   -1.98770e-23	   -1.75730e-07	   -8.39296e-24
    2.74473e+00	    0.00000e+00	    2.68317e-08	    1.52112e-24	   -9.12010e-08	   -8.78783e-24	    1.03947e-23	   -8.75449e-24	   -8.80759e-08	   -4.16797e-24
    2.85909e+00	    0.00000e+00	    1.21598e-08	    5.14840e-25	   -4.50641e-08	   -6.18757e-24	    2.59866e-24	   -6.45650e-24	   -4.17950e-08	   -1.86700e-24
    2.98223e+00	    0.00000e+00	    5.17825e-09	    2.64669e-25	   -2.09774e-08	   -1.78888e-24	    8.77049e-24	   -2.20670e-24	   -1.86564e-08	   -8.83152e-25
    3.11524e+00	    0.00000e+00	    2.05601e-09	    1.13063e-25	   -9.13006e-09	   -1.28131e-24	    8.12083e-25	   -1.29979e-24	   -7.77370e-09	   -4.93476e-25
    3.25941e+00	    0.00000e+00	    7.54205e-10	    3.84011e-26	   -3.68261e-09	   -4.68412e-25	    3.24833e-25	   -4.91090e-25	   -2.99654e-09	   -1.54790e-25
    3.41626e+00	    0.00000e+00	    2.52881e-10	    1.26586e-26	   -1.36231e-09	   -1.38975e-25	    1.62417e-25	   -1.42967e-25	   -1.05734e-09	   -5.37209e-26
    3.58761e+00	    0.00000e+00	    7.65031e-11	    4.33446e-27	   -4.56422e-10	   -5.44674e-26	    7.10572e-26	   -6.75353e-26	   -3.37180e-10	   -1.96933e-26

    6.46257e-03	    3.23237e-02	    2.36118e-01	    1.42754e-03	    2.43193e-02	    4.07013e-04	   -9.75015e-05	    2.71185e-04	    1.16093e-01	    1.42353e-03
    1.93899e-02	    3.23237e-02	    2.35521e-01	    1.43740e-03	    2.42143e-02	    4.08517e-04	   -9.68187e-05	    2.72187e-04	    1.15560e-01	    1.42962e-03
    3.23237e-02	    3.23237e-02	    2.34331e-01	    1.45688e-03	    2.40058e-02	    4.11465e-04	   -9.54649e-05	    2.74153e-04	    1.14501e-01	    1.44150e-03
    4.52683e-02	    3.23237e-02	    2.32560e-01	    1.48562e-03	    2.36963e-02	    4.15752e-04	   -9.34649e-05	    2.77011e-04	    1.12930e-01	    1.45873e-03
    5.82280e-02	    3.23237e-02	    2.30222e-01	    1.52300e-03	    2.32897e-02	    4.21217e-04	   -9.08556e-05	    2.80656e-04	    1.10868e-01	    1.48058e-03
    7.12073e-02	    3.23237e-02	    2.27340e-01	    1.56827e-03	    2.27911e-02	    4.27660e-04	   -8.76817e-05	    2.84952e-04	    1.08342e-01	    1.50614e-03
    8.42105e-02	    3.23237e-02	    2.23938e-01	    1.62052e-03	    2.22064e-02	    4.34844e-04	   -8.39983e-05	    2.89742e-04	    1.05383e-01	    1.53437e-03
    9.72420e-02	    3.23237e-02	    2.20045e-01	    1.67870e-03	    2.15427e-02	    4.42502e-04	   -7.98677e-05	    2.94850e-04	    1.02030e-01	    1.56409e-03
    1.10306e-01	    3.23237e-02	    2.15694e-01	    1.74170e-03	    2.08075e-02	    4.50356e-04	   -7.53537e-05	    3.00089e-04	    9.83226e-02	    1.59406e-03
    1.23408e-01	    3.23237e-02	    2.10919e-01	    1.80829e-03	    2.00091e-02	    4.58119e-04	   -7.05345e-05	    3.05266e-04	    9.43047e-02	    1.62302e-03
    1.36552e-01	    3.23237e-02	    2.05760e-01	    1.87722e-03	    1.91561e-02	    4.65503e-04	   -6.54745e-05	    3.10193e-04	    9.00221e-02	    1.64973e-03
