#     1:pT [GeV]	2:ur	3:Keq 1	4:Keq 2	5:Kshear 1	6:Kshear 2	7:Kshear 3	8:Kshear 4	9:Kbulk 1	10:Kbulk 2
    1.47762e+00	    6.12158e-01	    1.91202e-03	    1.40690e-03	   -1.96264e-04	   -1.97949e-04	   -1.89282e-05	   -1.11621e-04	    5.87426e-04	    4.50001e-04
    1.51957e+00	    6.12158e-01	    1.67705e-03	    1.24722e-03	   -2.19560e-04	   -2.12151e-04	   -5.46444e-05	   -1.28923e-04	    4.47170e-04	    3.46631e-04
    1.56319e+00	    6.12158e-01	    1.46030e-03	    1.09742e-03	   -2.36103e-04	   -2.21603e-04	   -8.40992e-05	   -1.42290e-04	    3.27258e-04	    2.56910e-04
    1.60862e+00	    6.12158e-01	    1.26175e-03	    9.57962e-04	   -2.46227e-04	   -2.26474e-04	   -1.07405e-04	   -1.51757e-04	    2.26521e-04	    1.80389e-04
    1.65598e+00	    6.12158e-01	    1.08122e-03	    8.29175e-04	   -2.50367e-04	   -2.27017e-04	   -1.24787e-04	   -1.57436e-04	    1.43610e-04	    1.16442e-04
    1.70541e+00	    6.12158e-01	    9.18379e-04	    7.11249e-04	   -2.49055e-04	   -2.23567e-04	   -1.36576e-04	   -1.59522e-04	    7.70309e-05	    6.42791e-05
    1.75707e+00	    6.12158e-01	    7.72715e-04	    6.04231e-04	   -2.42903e-04	   -2.16529e-04	   -1.43201e-04	   -1.58279e-04	    2.51768e-05	    2.29751e-05
    1.81113e+00	    6.12158e-01	    6.43591e-04	    5.08037e-04	   -2.32587e-04	   -2.06369e-04	   -1.45174e-04	   -1.54039e-04	   -1.36353e-05	   -8.50861e-06
    1.86778e+00	    6.12158e-01	    5.30226e-04	    4.22441e-04	   -2.18827e-04	   -1.93603e-04	   -1.43072e-04	   -1.47190e-04	   -4.11270e-05	   -3.12934e-05
    1.92723e+00	    6.12158e-01	    4.31726e-04	    3.47098e-04	   -2.02373e-04	   -1.78782e-04	   -1.37525e-04	   -1.38163e-04	   -5.90184e-05	   -4.65512e-05
    1.98972e+00	    6.12158e-01	    3.47091e-04	    2.81546e-04	   -1.83978e-04	   -1.62471e-04	   -1.29190e-04	   -1.27422e-04	   -6.89905e-05	   -5.54724e-05
    2.05551e+00	    6.12158e-01	    2.75242e-04	    2.25219e-04	   -1.64379e-04	   -1.45237e-04	   -1.18735e-04	   -1.15443e-04	   -7.26478e-05	   -5.92324e-05
    2.12489e+00	    6.12158e-01	    2.15039e-04	    1.77466e-04	   -1.44274e-04	   -1.27631e-04	   -1.06820e-04	   -1.02704e-04	   -7.14851e-05	   -5.89602e-05
    2.19820e+00	    6.12158e-01	    1.65304e-04	    1.37566e-04	   -1.24303e-04	   -1.10164e-04	   -9.40658e-05	   -8.96616e-05	   -6.68590e-05	   -5.57095e-05
    2.27578e+00	    6.12158e-01	    1.24846e-04	    1.04752e-04	   -1.05033e-04	   -9.33004e-05	   -8.10492e-05	   -7.67434e-05	   -5.99629e-05	   -5.04324e-05
    2.35807e+00	    6.12158e-01	    9.24864e-05	    7.82259e-05	   -8.69377e-05	   -7.74350e-05	   -6.82761e-05	   -6.43270e-05	   -5.18122e-05	   -4.39600e-05
    2.44554e+00	    6.12158e-01	    6.70769e-05	    5.71818e-05	   -7.03883e-05	   -6.28844e-05	   -5.61692e-05	   -5.27282e-05	   -4.32348e-05	   -3.69880e-05
    2.53871e+00	    6.12158e-01	    4.75260e-05	    4.08281e-05	   -5.56485e-05	   -4.98798e-05	   -4.50604e-05	   -4.21936e-05	   -3.48697e-05	   -3.00691e-05
    2.63821e+00	    6.12158e-01	    3.28171e-05	    2.84052e-05	   -4.28730e-05	   -3.85639e-05	   -3.51858e-05	   -3.28952e-05	   -2.71744e-05	   -2.36127e-05
    2.74473e+00	    6.12158e-01	    2.20221e-05	    1.92025e-05	   -3.21097e-05	   -2.89891e-05	   -2.66824e-05	   -2.49257e-05	   -2.04396e-05	   -1.78919e-05
    2.85909e+00	    6.12158e-01	    1.43154e-05	    1.25729e-05	   -2.33116e-05	   -2.11270e-05	   -1.95972e-05	   -1.83046e-05	   -1.48096e-05	   -1.30563e-05
    2.98223e+00	    6.12158e-01	    8.98065e-06	    7.94335e-06	   -1.63506e-05	   -1.48771e-05	   -1.38951e-05	   -1.29843e-05	   -1.03086e-05	   -9.15121e-06
    3.11524e+00	    6.12158e-01	    5.41344e-06	    4.82131e-06	   -1.10355e-05	   -1.00817e-05	   -9.47419e-06	   -8.86125e-06	   -6.86946e-06	   -6.13922e-06
    3.25941e+00	    6.12158e-01	    3.11938e-06	    2.79698e-06	   -7.13342e-06	   -6.54378e-06	   -6.18321e-06	   -5.79085e-06	   -4.36317e-06	   -3.92486e-06
    3.41626e+00	    6.12158e-01	    1.70788e-06	    1.54148e-06	   -4.39139e-06	   -4.04525e-06	   -3.84118e-06	   -3.60346e-06	   -2.62718e-06	   -2.37828e-06
    3.58761e+00	    6.12158e-01	    8.82061e-07	    8.01265e-07	   -2.55722e-06	   -2.36560e-06	   -2.25620e-06	   -2.12075e-06	   -1.48971e-06	   -1.35692e-06

    6.46257e-03	    6.57491e-01	    1.20459e-02	    1.05419e-03	   -4.47548e-03	   -5.03442e-05	   -6.15849e-03	   -1.89105e-04	    7.00674e-03	    1.27016e-03
    1.93899e-02	    6.57491e-01	    1.20537e-02	    1.06360e-03	   -4.46412e-03	   -4.98617e-05	   -6.14609e-03	   -1.89634e-04	    7.02333e-03	    1.27910e-03
    3.23237e-02	    6.57491e-01	    1.20693e-02	    1.08238e-03	   -4.44144e-03	   -4.88836e-05	   -6.12133e-03	   -1.90672e-04	    7.05641e-03	    1.29697e-03
    4.52683e-02	    6.57491e-01	    1.20926e-02	    1.11049e-03	   -4.40751e-03	   -4.73861e-05	   -6.08428e-03	   -1.92180e-04	    7.10579e-03	    1.32373e-03
    5.82280e-02	    6.57491e-01	    1.21234e-02	    1.14784e-03	   -4.36246e-03	   -4.53316e-05	   -6.03505e-03	   -1.94101e-04	    7.17119e-03	    1.35932e-03
    7.12073e-02	    6.57491e-01	    1.21615e-02	    1.19433e-03	   -4.30644e-03	   -4.26725e-05	   -5.97377e-03	   -1.96357e-04	    7.25222e-03	    1.40369e-03
    8.42105e-02	    6.57491e-01	    1.22066e-02	    1.24980e-03	   -4.23965e-03	   -3.93514e-05	   -5.90063e-03	   -1.98857e-04	    7.34843e-03	    1.45674e-03
    9.72420e-02	    6.57491e-01	    1.22583e-02	    1.31410e-03	   -4.16231e-03	   -3.53003e-05	   -5.81584e-03	   -2.01491e-04	    7.45924e-03	    1.51836e-03
    1.10306e-01	    6.57491e-01	    1.23163e-02	    1.38704e-03	   -4.07469e-03	   -3.04443e-05	   -5.71965e-03	   -2.04134e-04	    7.58401e-03	    1.58842e-03
    1.23408e-01	    6.57491e-01	    1.23801e-02	    1.46838e-03	   -3.97711e-03	   -2.47004e-05	   -5.61235e-03	   -2.06652e-04	    7.72200e-03	    1.66677e-03
    1.36552e-01	    6.57491e-01	    1.24492e-02	    1.55788e-03	   -3.86991e-03	   -1.79825e-05	   -5.49424e-03	   -2.08895e-04	    7.87239e-03	    1.75321e-03
    1.49741e-01	    6.57491e-01	    1.25231e-02	    1.65525e-03	   -3.75347e-03	   -1.01993e-05	   -5.36569e-03	   -2.10709e-04	    8.03427e-03	    1.84755e-03
    1.62983e-01	    6.57491e-01	    1.26013e-02	    1.76019e-03	   -3.62820e-03	   -1.25915e-06	   -5.22708e-03	   -2.11929e-04	    8.20665e-03	    1.94953e-03
    1.76280e-01	    6.57491e-01	    1.26830e-02	    1.87236e-03	   -3.49455e-03	    8.92923e-06	   -5.07884e-03	   -2.12389e-04	    8.38849e-03	    2.05889e-03
    1.89637e-01	    6.57491e-01	    1.27676e-02	    1.99138e-03	   -3.35302e-03	    2.04553e-05	   -4.92141e-03	   -2.11918e-04	    8.57864e-03	    2.17533e-03
    2.03061e-01	    6.57491e-01	    1.28544e-02	    2.11685e-03	   -3.20412e-03	    3.34038e-05	   -4.75530e-03	   -2.10349e-04	    8.77590e-03	    2.29848e-03
    2.16555e-01	    6.57491e-01	    1.29427e-02	    2.24836e-03	   -3.04838e-03	    4.78523e-05	   -4.58102e-03	   -2.07515e-04	    8.97902e-03	    2.42798e-03
    2.30125e-01	    6.57491e-01	    1.30316e-02	    2.38543e-03	   -2.88641e-03	    6.38706e-05	   -4.39913e-03	   -2.03255e-04	    9.18666e-03	    2.56340e-03
    2.43776e-01	    6.57491e-01	    1.31204e-02	    2.52759e-03	   -2.71880e-03	    8.15165e-05	   -4.21021e-03	   -1.97419e-04	    9.39746e-03	    2.70428e-03
    2.57513e-01	    6.57491e-01	    1.32082e-02	    2.67432e-03	   -2.54618e-03	    1.00836e-04	   -4.01487e-03	   -1.89865e-04	    9.60999e-03	    2.85009e-03
    2.71342e-01	    6.57491e-01	    1.32942e-02	    2.82506e-03	   -2.36922e-03	    1.21860e-04	   -3.81376e-03	   -1.80466e-04	    9.82278e-03	    3.00030e-03
    2.85268e-01	    6.57491e-01	    1.33775e-02	    2.97926e-03	   -2.18861e-03	    1.44603e-04	   -3.60754e-03	   -1.69110e-04	    1.00343e-02	    3.15430e-03
    2.99297e-01	    6.57491e-01	    1.34572e-02	    3.13630e-03	   -2.00503e-03	    1.69059e-04	   -3.39692e-03	   -1.55705e-04	    1.02431e-02	    3.31144e-03
    3.13435e-01	    6.57491e-01	    1.35324e-02	    3.29557e-03	   -1.81923e-03	    1.95205e-04	   -3.18260e-03	   -1.40178e-04	    1.04476e-02	    3.47104e-03
    3.27689e-01	    6.57491e-01	    1.36022e-02	    3.45641e-03	   -1.63193e-03	    2.22995e-04	   -2.96533e-03	   -1.22479e-04	    1.06463e-02	    3.63235e-03
    3.42063e-01	    6.57491e-01	    1.36657e-02	    3.61814e-03	   -1.44389e-03	    2.52360e-04	   -2.74587e-03	   -1.02583e-04	    1.08374e-02	    3.79460e-03
    3.56565e-01	    6.57491e-01	    1.37220e-02	    3.78008e-03	   -1.25587e-03	    2.83209e-04	   -2.52499e-03	   -8.04906e-05	    1.10196e-02	    3.95697e-03
    3.71202e-01	    6.57491e-01	    1.37702e-02	    3.94150e-03	   -1.06864e-03	    3.15425e-04	   -2.30348e-03	   -5.62299e-05	    1.11913e-02	    4.11859e-03
    3.85979e-01	    6.57491e-01	    1.38093e-02	    4.10168e-03	   -8.82970e-04	    3.48869e-04	   -2.08215e-03	   -2.98575e-05	    1.13509e-02	    4.27857e-03
    4.00905e-01	    6.57491e-01	    1.38386e-02	    4.25986e-03	   -6.99639e-04	    3.83374e-04	   -1.86179e-03	   -1.45966e-06	    1.14970e-02	    4.43597e-03
    4.15987e-01	    6.57491e-01	    1.38572e-02	    4.41528e-03	   -5.19412e-04	    4.18751e-04	   -1.64323e-03	    2.88485e-05	    1.16280e-02	    4.58983e-03
    4.31231e-01	    6.57491e-01	    1.38643e-02	    4.56718e-03	   -3.43054e-04	    4.54788e-04	   -1.42728e-03	    6.09214e-05	    1.17427e-02	    4.73917e-03
    4.46646e-01	    6.57491e-01	    1.38591e-02	    4.71477e-03	   -1.71313e-04	    4.91248e-04	   -1.21475e-03	    9.45843e-05	    1.18396e-02	    4.88299e-03
    4.62241e-01	    6.57491e-01	    1.38408e-02	    4.85728e-03	   -4.92175e-06	    5.27872e-04	   -1.00644e-03	    1.29633e-04	    1.19175e-02	    5.02027e-03
    4.78022e-01	    6.57491e-01	    1.38087e-02	    4.99392e-03	    1.55406e-04	    5.64385e-04	   -8.03136e-04	    1.65836e-04	    1.19753e-02	    5.14999e-03
    4.94000e-01	    6.57491e-01	    1.37622e-02	    5.12394e-03	    3.08981e-04	    6.00489e-04	   -6.05623e-04	    2.02936e-04	    1.20118e-02	    5.27115e-03
    5.10184e-01	    6.57491e-01	    1.37007e-02	    5.24655e-03	    4.55149e-04	    6.35876e-04	   -4.14652e-04	    2.40652e-04	    1.20261e-02	    5.38274e-03
    5.26582e-01	    6.57491e-01	    1.36237e-02	    5.36102e-03	    5.93286e-04	    6.70221e-04	   -2.30950e-04	    2.78678e-04	    1.20173e-02	    5.48379e-03
    5.43205e-01	    6.57491e-01	    1.35306e-02	    5.46661e-03	    7.22805e-04	    7.03192e-04	   -5.52161e-05	    3.16691e-04	    1.19847e-02	    5.57333e-03
    5.60063e-01	    6.57491e-01	    1.34211e-02	    5.56261e-03	    8.43170e-04	    7.34450e-04	    1.11890e-04	    3.54353e-04	    1.19277e-02	    5.65047e-03
    5.77167e-01	    6.57491e-01	    1.32948e-02	    5.64835e-03	    9.53889e-04	    7.63654e-04	    2.69746e-04	    3.91310e-04	    1.18458e-02	    5.71434e-03
    5.94528e-01	    6.57491e-01	    1.31515e-02	    5.72320e-03	    1.05452e-03	    7.90466e-04	    4.17780e-04	    4.27202e-04	    1.17386e-02	    5.76415e-03
    6.12158e-01	    6.57491e-01	    1.29910e-02	    5.78654e-03	    1.14470e-03	    8.14550e-04	    5.55467e-04	    4.61661e-04	    1.16062e-02	    5.79917e-03
    6.30069e-01	    6.57491e-01	    1.28132e-02	    5.83781e-03	    1.22409e-03	    8.35586e-04	    6.82340e-04	    4.94322e-04	    1.14484e-02	    5.81874e-03
    6.48274e-01	    6.57491e-01	    1.26181e-02	    5.87653e-03	    1.29245e-03	    8.53266e-04	    7.97993e-04	    5.24822e-04	    1.12654e-02	    5.82233e-03
    6.66787e-01	    6.57491e-01	    1.24059e-02	    5.90222e-03	    1.34960e-03	    8.67301e-04	    9.02086e-04	    5.52807e-04	    1.10577e-02	    5.80948e-03
    6.85622e-01	    6.57491e-01	    1.21766e-02	    5.91452e-03	    1.39544e-03	    8.77429e-04	    9.94348e-04	    5.77940e-04	    1.08257e-02	    5.77984e-03
    7.04794e-01	    6.57491e-01	    1.19307e-02	    5.91309e-03	    1.42992e-03	    8.83414e-04	    1.07458e-03	    5.99899e-04	    1.05702e-02	    5.73320e-03
    7.24318e-01	    6.57491e-01	    1.16685e-02	    5.89769e-03	    1.45311e-03	    8.85057e-04	    1.14267e-03	    6.18389e-04	    1.02920e-02	    5.66947e-03
    7.44211e-01	    6.57491e-01	    1.13905e-02	    5.86816e-03	    1.46512e-03	    8.82197e-04	    1.19857e-03	    6.33144e-04	    9.99232e-03	    5.58867e-03
    7.64491e-01	    6.57491e-01	    1.10972e-02	    5.82439e-03	    1.46617e-03	    8.74713e-04	    1.24233e-03	    6.43931e-04	    9.67230e-03	    5.49100e-03
    7.85175e-01	    6.57491e-01	    1.07895e-02	    5.76640e-03	    1.45656e-03	    8.62532e-04	    1.27408e-03	    6.50557e-04	    9.33340e-03	    5.37679e-03
    8.06284e-01	    6.57491e-01	    1.04681e-02	    5.69426e-03	    1.43665e-03	    8.45631e-04	    1.29404e-03	    6.52871e-04	    8.97720e-03	    5.24650e-03
    8.27837e-01	    6.57491e-01	    1.01338e-02	    5.60815e-03	    1.40690e-03	    8.24038e-04	    1.30250e-03	    6.50772e-04	    8.60545e-03	    5.10077e-03
    8.49856e-01	    6.57491e-01	    9.78775e-03	    5.50835e-03	    1.36785e-03	    7.97838e-04	    1.29986e-03	    6.44206e-04	    8.22001e-03	    4.94036e-03
    8.72365e-01	    6.57491e-01	    9.43096e-03	    5.39522e-03	    1.32011e-03	    7.67170e-04	    1.28660e-03	    6.33175e-04	    7.82293e-03	    4.76619e-03
    8.95387e-01	    6.57491e-01	    9.06463e-03	    5.26923e-03	    1.26436e-03	    7.32234e-04	    1.26326e-03	    6.17737e-04	    7.41631e-03	    4.57933e-03
    9.18948e-01	    6.57491e-01	    8.69000e-03	    5.13094e-03	    1.20137e-03	    6.93284e-04	    1.23049e-03	    5.98005e-04	    7.00238e-03	    4.38097e-03
    9.43076e-01	    6.57491e-01	    8.30840e-03	    4.98100e-03	    1.13193e-03	    6.50633e-04	    1.18899e-03	    5.74154e-04	    6.58346e-03	    4.17244e-03
    9.67799e-01	    6.57491e-01	    7.92125e-03	    4.82017e-03	    1.05692e-03	    6.04646e-04	    1.13956e-03	    5.46413e-04	    6.16190e-03	    3.95517e-03
    9.93148e-01	    6.57491e-01	    7.52999e-03	    4.64928e-03	    9.77263e-04	    5.55743e-04	    1.08303e-03	    5.15070e-04	    5.74009e-03	    3.73069e-03
    1.01916e+00	    6.57491e-01	    7.13615e-03	    4.46926e-03	    8.93900e-04	    5.04391e-04	    1.02030e-03	    4.80467e-04	    5.32045e-03	    3.50063e-03
    1.04586e+00	    6.57491e-01	    6.74127e-03	    4.28111e-03	    8.07819e-04	    4.51099e-04	    9.52320e-04	    4.42996e-04	    4.90536e-03	    3.26669e-03
    1.07329e+00	    6.57491e-01	    6.34693e-03	    4.08590e-03	    7.20016e-04	    3.96414e-04	    8.80070e-04	    4.03097e-04	    4.49718e-03	    3.03061e-03
    1.10150e+00	    6.57491e-01	    5.95472e-03	    3.88479e-03	    6.31496e-04	    3.40914e-04	    8.04559e-04	    3.61252e-04	    4.09818e-03	    2.79415e-03
    1.13052e+00	    6.57491e-01	    5.56623e-03	    3.67896e-03	    5.43256e-04	    2.85197e-04	    7.26808e-04	    3.17974e-04	    3.71055e-03	    2.55908e-03
    1.16041e+00	    6.57491e-01	    5.18306e-03	    3.46965e-03	    4.56275e-04	    2.29876e-04	    6.47842e-04	    2.73809e-04	    3.33634e-03	    2.32716e-03
    1.19120e+00	    6.57491e-01	    4.80676e-03	    3.25815e-03	    3.71496e-04	    1.75566e-04	    5.68670e-04	    2.29316e-04	    2.97746e-03	    2.10009e-03
