#     1:pT [GeV]	2:ur	3:Keq 1	4:Keq 2	5:Kshear 1	6:Kshear 2	7:Kshear 3	8:Kshear 4	9:Kbulk 1	10:Kbulk 2
    7.85175e-01	    0.00000e+00	    2.70783e-02	    8.82921e-19	   -3.96672e-03	   -3.88144e-19	    3.40612e-19	   -8.22829e-19	   -1.06290e-02	   -4.81336e-19
    8.06284e-01	    0.00000e+00	    2.42082e-02	    1.06945e-18	   -3.88972e-03	   -6.17684e-19	    1.87337e-18	   -7.27184e-19	   -1.02154e-02	   -4.39005e-19
    8.27837e-01	    0.00000e+00	    2.15749e-02	    6.62768e-19	   -3.78909e-03	   -5.78423e-19	    2.89520e-18	   -6.40792e-19	   -9.75432e-03	   -4.72227e-19
    8.49856e-01	    0.00000e+00	    1.91658e-02	    7.38895e-19	   -3.66790e-03	   -4.78784e-19	    1.70306e-18	   -5.67570e-19	   -9.25624e-03	   -3.71563e-19
    8.72365e-01	    0.00000e+00	    1.69682e-02	    6.34086e-19	   -3.52919e-03	   -4.07032e-19	    8.51530e-19	   -6.29471e-19	   -8.73072e-03	   -4.03507e-19
    8.95387e-01	    0.00000e+00	    1.49698e-02	    5.47130e-19	   -3.37582e-03	   -4.28681e-19	    8.51530e-19	   -6.73085e-19	   -8.18659e-03	   -3.81024e-19
    9.18948e-01	    0.00000e+00	    1.31583e-02	    3.85180e-19	   -3.21059e-03	   -4.35247e-19	    1.36245e-18	   -5.98397e-19	   -7.63185e-03	   -2.83868e-19
    9.43076e-01	    0.00000e+00	    1.15216e-02	    3.55452e-19	   -3.03614e-03	   -3.73306e-19	    1.36245e-18	   -4.36937e-19	   -7.07377e-03	   -3.02096e-19
    9.67799e-01	    0.00000e+00	    1.00480e-02	    3.60105e-19	   -2.85498e-03	   -3.78176e-19	    8.51530e-19	   -3.87332e-19	   -6.51880e-03	   -2.52461e-19
    9.93148e-01	    0.00000e+00	    8.72606e-03	    3.04449e-19	   -2.66949e-03	   -2.96076e-19	    5.96071e-19	   -4.29581e-19	   -5.97272e-03	   -2.62437e-19
    1.01916e+00	    0.00000e+00	    7.54471e-03	    2.95676e-19	   -2.48189e-03	   -3.48802e-19	    4.25765e-19	   -4.23278e-19	   -5.44049e-03	   -2.03304e-19
    1.04586e+00	    0.00000e+00	    6.49323e-03	    2.64827e-19	   -2.29423e-03	   -3.47354e-19	    5.10918e-19	   -3.46979e-19	   -4.92638e-03	   -2.08943e-19
    1.07329e+00	    0.00000e+00	    5.56121e-03	    2.05508e-19	   -2.10837e-03	   -2.45284e-19	    1.70306e-19	   -3.00501e-19	   -4.43397e-03	   -1.79324e-19
    1.10150e+00	    0.00000e+00	    4.73868e-03	    2.51697e-19	   -1.92599e-03	   -2.86900e-19	    5.96071e-19	   -3.46172e-19	   -3.96613e-03	   -1.16687e-19
    1.13052e+00	    0.00000e+00	    4.01621e-03	    1.43921e-19	   -1.74863e-03	   -1.68613e-19	    3.40612e-19	   -2.19687e-19	   -3.52518e-03	   -1.31482e-19
    1.16041e+00	    0.00000e+00	    3.38469e-03	    1.27710e-19	   -1.57760e-03	   -1.88544e-19	    2.55459e-19	   -2.52257e-19	   -3.11277e-03	   -1.11653e-19
    1.19120e+00	    0.00000e+00	    2.83553e-03	    1.40905e-19	   -1.41405e-03	   -1.18044e-19	    2.27790e-12	   -1.59721e-19	   -2.73005e-03	   -1.05642e-19
    1.22295e+00	    0.00000e+00	    2.36057e-03	    5.85246e-20	   -1.25891e-03	   -1.30769e-19	    4.68342e-19	   -9.82807e-20	   -2.37760e-03	   -1.29663e-19
    1.25573e+00	    0.00000e+00	    1.95215e-03	    1.08503e-19	   -1.11293e-03	   -1.41031e-19	    5.70915e-13	   -1.52420e-19	   -2.05554e-03	   -7.35239e-20
    1.28959e+00	    0.00000e+00	    1.60309e-03	    9.19782e-20	   -9.76700e-04	   -9.38707e-20	    2.12883e-19	   -1.00475e-19	   -1.76358e-03	   -8.88017e-20
    1.32459e+00	    0.00000e+00	    1.30666e-03	    5.33016e-20	   -8.50577e-04	   -9.94575e-20	   -1.57948e-11	   -1.03713e-19	   -1.50103e-03	   -6.85395e-20
    1.36082e+00	    0.00000e+00	    1.05667e-03	    4.19946e-20	   -7.34823e-04	   -9.24585e-20	   -7.34674e-12	   -1.27730e-19	   -1.26692e-03	   -5.90321e-20
    1.39834e+00	    0.00000e+00	    8.47380e-04	    4.01206e-20	   -6.29474e-04	   -6.60322e-20	   -1.22844e-12	   -8.71472e-20	   -1.05993e-03	   -5.71934e-20
    1.43724e+00	    0.00000e+00	    6.73514e-04	    2.45653e-20	   -5.34449e-04	   -7.91958e-20	    3.64344e-12	   -7.55155e-20	   -8.78561e-04	   -4.19700e-20
    1.47762e+00	    0.00000e+00	    5.30253e-04	    2.06326e-20	   -4.49510e-04	   -4.62469e-20	    1.70306e-19	   -5.88462e-20	   -7.21104e-04	   -2.81328e-20
    1.51957e+00	    0.00000e+00	    4.13269e-04	    2.25297e-20	   -3.74327e-04	   -4.56209e-20	   -4.04176e-14	   -4.61911e-20	   -5.85756e-04	   -2.82150e-20
    1.56319e+00	    0.00000e+00	    3.18634e-04	    1.57980e-20	   -3.08442e-04	   -3.21747e-20	   -2.63131e-12	   -4.44268e-20	   -4.70595e-04	   -1.77652e-20
    1.60862e+00	    0.00000e+00	    2.42847e-04	    9.07797e-21	   -2.51308e-04	   -3.09464e-20	    2.90814e-13	   -2.70337e-20	   -3.73668e-04	   -1.30883e-20
    1.65598e+00	    0.00000e+00	    1.82811e-04	    7.02612e-21	   -2.02318e-04	   -2.34815e-20	    3.91676e-13	   -3.03564e-20	   -2.93021e-04	   -1.29085e-20
    1.70541e+00	    0.00000e+00	    1.35802e-04	    5.16222e-21	   -1.60802e-04	   -2.07575e-20	    1.57836e-14	   -2.37041e-20	   -2.26731e-04	   -1.18434e-20
    1.75707e+00	    0.00000e+00	    9.94521e-05	    4.06602e-21	   -1.26064e-04	   -1.21558e-20	   -8.32297e-12	   -1.55988e-20	   -1.72950e-04	   -7.65563e-21
    1.81113e+00	    0.00000e+00	    7.17237e-05	    2.79473e-21	   -9.73860e-05	   -8.09116e-21	   -2.85613e-13	   -1.14301e-20	   -1.29919e-04	   -5.83499e-21
    1.86778e+00	    0.00000e+00	    5.08755e-05	    2.29749e-21	   -7.40467e-05	   -6.98586e-21	    9.31361e-21	   -7.37642e-21	   -9.59970e-05	   -4.08871e-21
    1.92723e+00	    0.00000e+00	    3.54475e-05	    1.38096e-21	   -5.53465e-05	   -5.39472e-21	   -3.53634e-13	   -8.12102e-21	   -6.96829e-05	   -2.20720e-21
    1.98972e+00	    0.00000e+00	    2.42237e-05	    1.01817e-21	   -4.06103e-05	   -5.84332e-21	    1.72976e-12	   -4.31536e-21	   -4.96190e-05	   -1.53136e-21
    2.05551e+00	    0.00000e+00	    1.62090e-05	    7.25132e-22	   -2.92061e-05	   -3.84914e-21	    2.48101e-12	   -4.94508e-21	   -3.46043e-05	   -1.53479e-21
    2.12489e+00	    0.00000e+00	    1.06005e-05	    4.72158e-22	   -2.05513e-05	   -2.83232e-21	    1.99577e-21	   -2.46913e-21	   -2.35934e-05	   -1.40251e-21
    2.19820e+00	    0.00000e+00	    6.76167e-06	    3.51409e-22	   -1.41217e-05	   -1.38752e-21	    3.32629e-21	   -1.59871e-21	   -1.56950e-05	   -7.13984e-22
    2.27578e+00	    0.00000e+00	    4.19671e-06	    2.05917e-22	   -9.45441e-06	   -1.09193e-21	    2.82735e-21	   -1.01629e-21	   -1.01633e-05	   -5.98689e-22
    2.35807e+00	    0.00000e+00	    2.52791e-06	    1.07333e-22	   -6.15194e-06	   -7.46272e-22	    6.65258e-22	   -9.53213e-22	   -6.39017e-06	   -2.71414e-22
