#     1:pT [GeV]	2:ur	3:Keq 1	4:Keq 2	5:Kshear 1	6:Kshear 2	7:Kshear 3	8:Kshear 4	9:Kbulk 1	10:Kbulk 2
    4.62241e-01	    0.00000e+00	    2.91078e-01	    7.59574e-18	   -3.10107e-03	   -1.68817e-18	   -6.81224e-19	   -2.85509e-18	   -4.31578e-02	   -3.16767e-18
    4.78022e-01	    0.00000e+00	    2.62438e-01	    7.93518e-18	   -4.30584e-03	   -1.73548e-18	    5.44979e-18	   -2.74956e-18	   -4.46108e-02	   -3.55054e-18
    4.94000e-01	    0.00000e+00	    2.36220e-01	    7.16496e-18	   -5.31774e-03	   -1.18351e-18	    3.40612e-18	   -2.18643e-18	   -4.54239e-02	   -3.19006e-18
    5.10184e-01	    0.00000e+00	    2.12257e-01	    5.72069e-18	   -6.15016e-03	   -1.50852e-18	    7.49347e-18	   -1.83880e-18	   -4.56712e-02	   -2.22538e-18
    5.26582e-01	    0.00000e+00	    1.90391e-01	    6.16844e-18	   -6.81700e-03	   -1.34254e-18	    4.08735e-18	   -1.96330e-18	   -4.54241e-02	   -1.94868e-18
    5.43205e-01	    0.00000e+00	    1.70470e-01	    5.36453e-18	   -7.33229e-03	   -1.54886e-18	    1.36245e-18	   -2.13425e-18	   -4.47511e-02	   -2.52791e-18
    5.60063e-01	    0.00000e+00	    1.52351e-01	    6.35513e-18	   -7.71002e-03	   -1.54753e-18	    6.81224e-19	   -2.15300e-18	   -4.37169e-02	   -3.55554e-18
    5.77167e-01	    0.00000e+00	    1.35899e-01	    3.36838e-18	   -7.96394e-03	   -1.41360e-18	    4.42796e-18	   -1.84677e-18	   -4.23820e-02	   -2.74422e-18
    5.94528e-01	    0.00000e+00	    1.20985e-01	    4.57119e-18	   -8.10731e-03	   -1.34472e-18	    4.76857e-18	   -1.55486e-18	   -4.08024e-02	   -1.80849e-18
    6.12158e-01	    0.00000e+00	    1.07489e-01	    2.79991e-18	   -8.15305e-03	   -1.83654e-18	    5.44979e-18	   -1.95292e-18	   -3.90292e-02	   -1.86844e-18
    6.30069e-01	    0.00000e+00	    9.52979e-02	    3.35951e-18	   -8.11325e-03	   -1.73489e-18	    4.42796e-18	   -1.90142e-18	   -3.71093e-02	   -1.71787e-18
    6.48274e-01	    0.00000e+00	    8.43052e-02	    3.98942e-18	   -7.99949e-03	   -1.27244e-18	    3.40612e-18	   -1.97026e-18	   -3.50844e-02	   -1.52694e-18
    6.66787e-01	    0.00000e+00	    7.44119e-02	    2.48464e-18	   -7.82256e-03	   -1.41115e-18	    2.72490e-18	   -1.62294e-18	   -3.29919e-02	   -1.93053e-18
    6.85622e-01	    0.00000e+00	    6.55252e-02	    2.54124e-18	   -7.59258e-03	   -1.37165e-18	    3.74673e-18	   -1.49103e-18	   -3.08646e-02	   -1.29506e-18
    7.04794e-01	    0.00000e+00	    5.75588e-02	    2.40913e-18	   -7.31886e-03	   -7.09822e-19	    1.36245e-18	   -1.01997e-18	   -2.87312e-02	   -1.40886e-18
    7.24318e-01	    0.00000e+00	    5.04324e-02	    1.78415e-18	   -7.00998e-03	   -1.07885e-18	    4.76857e-18	   -1.28509e-18	   -2.66164e-02	   -1.44216e-18
    7.44211e-01	    0.00000e+00	    4.40710e-02	    1.76508e-18	   -6.67378e-03	   -9.25449e-19	    3.23582e-18	   -1.31320e-18	   -2.45410e-02	   -1.63546e-18
    7.64491e-01	    0.00000e+00	    3.84056e-02	    1.34306e-18	   -6.31735e-03	   -8.00929e-19	    6.81224e-19	   -1.10209e-18	   -2.25225e-02	   -9.21199e-19
    7.85175e-01	    0.00000e+00	    3.33718e-02	    1.33023e-18	   -5.94712e-03	   -5.43121e-19	    1.53275e-18	   -1.00236e-18	   -2.05753e-02	   -1.20957e-18
    8.06284e-01	    0.00000e+00	    2.89103e-02	    1.35349e-18	   -5.56877e-03	   -7.13051e-19	    1.53275e-18	   -8.03884e-19	   -1.87107e-02	   -9.18369e-19
    8.27837e-01	    0.00000e+00	    2.49662e-02	    1.10644e-18	   -5.18739e-03	   -6.83128e-19	    2.89520e-18	   -9.09783e-19	   -1.69375e-02	   -9.54201e-19
    8.49856e-01	    0.00000e+00	    2.14890e-02	    1.22332e-18	   -4.80740e-03	   -6.80921e-19	    1.70306e-18	   -8.41802e-19	   -1.52621e-02	   -7.10218e-19
    8.72365e-01	    0.00000e+00	    1.84320e-02	    8.92580e-19	   -4.43267e-03	   -5.17812e-19	    1.36245e-18	   -7.13811e-19	   -1.36888e-02	   -6.82427e-19
    8.95387e-01	    0.00000e+00	    1.57526e-02	    6.47240e-19	   -4.06649e-03	   -4.99285e-19	    6.81224e-19	   -6.40755e-19	   -1.22203e-02	   -4.97941e-19
    9.18948e-01	    0.00000e+00	    1.34115e-02	    3.42258e-19	   -3.71165e-03	   -4.57763e-19	    1.36245e-18	   -6.39585e-19	   -1.08574e-02	   -5.70465e-19
